LPA Number,Borough,Valid date,Status,Application type,Description,Site name,Site number,Street name,Locality,Postcode,Actual commencement date,Actual completion date,Total number of proposed residential units,Total number of existing residential units,Units Proposed,Units Lost,Net Units,Net units with commencement date,Net units with completion date,Decision,Decision date,Appeal decision,Appeal decision date,URL planning application
15/AP/3590,Southwark,,Completed,All Other,"Conversion of unoccupied ground floor commercial unit (B1 Use Class) into 2 X 2-bedroom self contained flats (C3 Residential), new entrance door in the front elevation and new sliding glazed doors to the rear elevation of the units.",The Glass House,The Glass House,Royal Oak Yard,,SE1 3GD,01/01/2017,01/08/2017,,,2,0,2,2,2,Approved,10/11/2015,,,
PP/2015/4761,Ealing,,Completed,All Other,"Conversion of roof space (to habitable use), facilitated by six front and two rear dormer window extensions, to provide 2 x 1 bedroom flats.",1520-1536,1520-1536,Greenford Road,Greenford,UB6 0HR,25/01/2017,01/04/2018,,,2,0,2,2,2,Approved,03/12/2015,,,
07/15101,Kingston upon Thames,,Completed,All Other,"Demolition of existing garage. Erection of 1 x detached, 4-bedroom house to include accommodation in the roofspace.",Land adjacent to 18,Land adjacent to 18,Sandal Road,New Malden,KT3 5AP,13/01/2011,28/02/2018,,,1,0,1,1,1,Approved,25/01/2008,,,
PAN/2014/1153,Ealing,11/03/2014,Completed,Prior Approval,"Change of Use from Offices (Use Class B1a) to residential (Use Class C3) to use as 1 residential unit (Class J, 56 day Prior Approval Process)",39-40 Westpoint,39-40 Westpoint,Warple Way,Acton,W3 0RG,02/05/2015,01/10/2017,,,1,0,1,1,1,Not Required,02/05/2014,,,https://pam.ealing.gov.uk/online-applications/PLAN/PAN/2014/1153;
2013/01213/VAR,Hammersmith & Fulham,,Commenced,All Other,"Application for minor material amendments to the extant permission ref: 2011/02000/FUL, granted 30th March 2012; which comprised the demolition of all existing buildings and the development of 808 residential units comprising; 8 residential blocks (Blocks A-H) ranging from 4 - 16 storeys (C3); 30 residential town houses (C3), a gym facility with associated cafe (D2) in addition to landscaping, plant, parking, servicing and new access arrangements. The minor material amendments comprise revisions to four residential blocks (Blocks A, B, G & H); relocation of the gym facility and the main basement vehicular entrance; updated landscaping proposals and the rewording of various planning conditions attached to the original planning permission.",20,20,Seagrave Road,,SW6,09/07/2013,,,,808,0,808,808,285,Approved,09/07/2013,,,
15/00894/P,Croydon,,Completed,All Other,Erection of first floor rear extension; Use of rear of ground floor and first floor extension as one bedroom dwelling,1 Alexander Buildings,1 Alexander Buildings,Station Approach Road,Coulsdon,CR5 2NS,23/08/2016,14/08/2017,,,1,0,1,1,1,Refused,19/11/2015,,,
17/03781/P3O,Lambeth,,Completed,Prior Approval,Prior approval for the change of use from office (Use Class B1) to residential use (Use Class C3).,1A,1A,Dorset Road,London,SW8 1EF,27/09/2017,27/09/2017,,,1,0,1,1,1,Refused,27/09/2017,,,
585/APP/2017/139,Hillingdon,,Completed,All Other,"Reserved matters (layout, scale, appearance and landscaping) for the erection of 7 dwellings together with associated parking and landscaping within Phase 4 of permission reference 585/APP/2015/848.",Former RAF Uxbridge Phase 4,Former RAF Uxbridge Phase 4,Hillingdon Road,Uxbridge,UB10 0GE,30/11/2016,23/03/2020,,,89,0,89,89,89,Approved,24/04/2017,,,
56093/APP/2016/1790,Hillingdon,,Completed,All Other,Application for a non material amendment to prior approval notice ref. 56093/APP/2013/2432 (Change of use to eight self contained flats) to allow alterations of internal layout,69-77,69-77,Park Way,Ruislip,HA4 8NR,01/01/2017,01/04/2018,,,2,0,2,2,2,Approved,17/06/2016,,,
16/4753,Richmond upon Thames,,Completed,All Other,Retrospective application for the variation to approved schemes 09/0110/FUL & 14/2004/VRC comprising internal alterations to create 2 No. x one bedroom flats in addition to external alterations (AMENDED DESCRIPTION),"Royal Parade, 1","Royal Parade, 1",Station Approach,Kew,TW9 3QD,13/04/2017,07/08/2017,,,2,0,2,2,2,Approved,13/04/2017,,,
DC12/79846,Lewisham,,Completed,All Other,"The construction of a part two/three/part four storey building comprising 3 commercial units (Use Class B1) on the ground floor, 9 two bedroom self-contained flats above, incorporating balcony/terraces on land adjacent to railway at Doggett Road SE6, together with associated landscaping and provision of bin and bicycle stores. (Outline Application with reserved matters for layout and access only).",Land adjacant to railway,Land adjacant to railway,DOGGETT ROAD,,SE6 4PZ,28/04/2016,01/04/2018,,,9,0,9,9,9,Refused,07/05/2013,,,
40852/APP/2015/2785,Hillingdon,,Completed,All Other,Two storey 1-bedroom end-of-terrace dwelling with associated parking and amenity space involving demolition of existing garages,Land adj to 70,Land adj to 70,West End Lane,Hayes,UB3 5LU,01/04/2017,01/04/2018,,,1,0,1,1,1,Refused,23/02/2016,,,
2015/7533,Wandsworth,,Completed,All Other,"Application pursuant to s73 for further variation of condition 13 (approved drawing numbers) to enable minor material amendment to planning permission granted 30 March 2012 (ref: 2011/2089, as amended) for demolition of the existing buildings, erection of two new buildings of up to 17-storeys and 15-storeys in height to provide 456 residential units (reduced by subsequent amendments to 448 dwellings) and 1,257sqm of commercial floor area comprising of office (B1 and A2), retail (A1) and café/restaurant (A3) uses, together with new pedestrian link and vehicular access, basement car and cycle parking, landscaping, excavation works and servicing. Amendment relates to the relocation of affordable business unit and the creation of two duplex residential apartments to Block L at ground and basement level.","Marco Polo House, 346","Marco Polo House, 346",Queenstown Road,,SW8 4NQ,08/07/2014,31/03/2018,,,453,0,453,453,453,Approved,20/06/2016,,,
15/01220/DT,Croydon,,Completed,All Other,Construction of an additional three floors of accommodation to form 1 one bedroom and 7 two bedroom and 1 three bedroom flats (amendment to planning permission 12/02572/P),20,20,Mint Walk,Croydon,CR0 1XS,07/12/2015,01/11/2017,,,9,0,9,9,9,Approved,08/05/2015,,,
13/10351/FUL,Kingston upon Thames,,Completed,All Other,Erection of three-storey residential building to rear of Nos. 36 to 42 Leatherhead Road to provide 10 x 2-bedroom flats with 11 car and 20 cycle parking spaces accessed from new crossover located to rear of Nos. 40 to 42 Leatherhead Road leading onto Fengate Close,36-42,36-42,Leatherhead Road,,KT9 2HW,07/12/2016,05/03/2018,,,10,0,10,10,10,Refused,17/02/2015,,,
15/06747/FUL,Barnet,,Completed,All Other,Alterations to roof including front and rear dormer windows and 2no rooflights to front to facilitate conversion into 3no self contained flats. Extension to walkway and stairs,1 Victor House,1 Victor House,Malborough Gardens,Oakleigh,N20 0SH,01/08/2017,06/03/2018,,,3,0,3,3,3,Refused,16/12/2016,,,
2014/6386/P,Camden,,Completed,All Other,"Reserved matters in connection with the Triplets comprising three circular, interlocking buildings within (not touching) the Gas Holder Triplet guide frames, being 9, 12 and 8 storey's in height providing 144 private residential units, basement car and cycle parking, ground floor commercial units (class A1/A3/A4/A5),ancillary residential facilities at ground and first floor level (business lounge, spa, gym and lounge) and adjoining elements of public realm; together with submission of associated details in compliance with conditions 6, 9, 10, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 27, 28, 31, 33, 34, 35, 36, 37, 38, 39, 42, 42A, 43, 45, 46, 48, 49, 50A, 51, 53, 54, 60, 64, 65, 66 and 67 of outline planning permission reference 2004/2307/P granted 22/12/2006 subject to S106 agreement, for a comprehensive, phased, mixed-use development of former railway lands within the Kings Cross Opportunity Area.","Kings Cross Central Gasholder Buildings, 1","Kings Cross Central Gasholder Buildings, 1",Lewis Cubitt Square,,N1C 4BX,23/05/2015,12/12/2017,,,145,0,145,145,145,Approved,22/12/2014,,,
26628/APP/2016/462,Hillingdon,,Completed,All Other,"Variation of condition 2 (Approved Plans) of planning permission ref: 26628/APP/2015/4622, dated 15/08/2016 (Variation of condition 2 (Approved Plans) of planning permission ref: 26628/APP/2014/675, dated 31/07/2014 (Erection of part 4, part 5 storey building to provide 51 self contained residential units (22 x 1 bedrooms and 29 x 2 bedrooms) and two retail units Use Class A1 and one restaurant/cafe Use Class A3 with 53 car parking spaces, 3 motorcycle spaces and 51 cycle spaces, communal and private amenity areas and landscaping works) to allow for a change of use from A1 (Retail) to a flexible A1 (Retail) and A2 (Financial & Professional Services) use) for the subdivision of approved Unit 51 to create two studio units together with the extension of the floorplate at Unit 51 only.",21,21,High Street,West Drayton,UB7 7SG,31/07/2015,27/04/2017,,,2,0,2,2,2,Approved,01/02/2017,,,
PA/16/00768,Tower Hamlets,,Completed,All Other,"Application for minor material amendments to the approved Suttons Wharf North development comprising the coversion of the ground floor of Block A3 from D1 (community) use to C3 (residential) use and the reconfiguration of internal space to include 5 new residential units accordingly to include 1x one bedrrom, 2x two bedroom and 2x three bedroom units, and associated private amentiy space. Variation of planning permission dated 12/09/2014, ref: PA/13/02938.",Suttons Wharf Block A3,Suttons Wharf Block A3,Palmers Road,,E2 0SF,13/12/2016,28/06/2017,,,5,0,5,5,5,Approved,21/10/2016,,,
2014/06127/FUL,Hammersmith and Fulham,,Completed,All Other,"Redevelopment of the site comprising the erection of a part two storey, part three storey, part five storey building over two basement levels, together with the erection of a three storey (at basement, ground and first floors) building to the rear of the site; refurbishment and conversion of 53 Sinclair Road, in connection with provision of 43 residential units; retention of the 'arch' feature on Hofland Road; related landscaping and the provision of 27 car parking spaces at sub-basement level, following demolition of the existing buildings at 45 - 51 Sinclair Road.","Nomis Studios, 45 - 53","Nomis Studios, 45 - 53",Sinclair Road,,W14 0NS,12/06/2017,31/03/2018,,,43,0,43,43,43,Refused,06/06/2016,,,
14/2269,Brent,,Completed,All Other,"Variation of condition 1 (development to be carried out in accordance with approved plans and documents) of application 11/2857 for minor-material amendments to planning permission 09/2350 dated 17/03/10 for the;- 'Demolition and redevelopment of the entire Barham Park Estate, comprising: Full planning permission for the erection of 1 part four-/part five-storey block and 2 part six-/part eight-storey blocks, comprising in total 119 residential units, 422mÂ² of (Use Â Class A1/A2) floor space and a 121mÂ² community facility (Use D1), with associated parking, landscaping, amenity space and including the diversion of the public footpath Â connecting Central Road and railway footbridge; and Outline planning permission for the erection of a further 216 residential units (matters to be approved: land use, quantum of development and means of access, with layout, scale, appearance and landscaping reserved)and subject to a Deed of Agreement dated 17 March 2010 under Section 106 of the Town and Country Planning Act 1990, as amended'. The proposed amendments comprise of: Change to the tenure of the units within blocks K & F (Phase 3); Change to total number of units to be delivered across the site by 3 (from 335 to 338). and subject to a Deed of Variation dated 1 April 2014 under Section 106 of the Town and Country Planning Act 1990, as amended.",Barham Park Estate,Barham Park Estate,saunderton road,Wembley,HA0 2NE,01/04/2017,31/03/2018,,,3,0,3,3,3,Approved,02/04/2015,,,
2008/2245,Hackney,,Completed,All Other,"Erection of additional two internal storey plus mezzanine, internal partitions, new external door and windows and repairs to existing building pursuant to creation 204 additional sqm of B1, D1 and D2 space and 1 x 4 bed residential unit.",291,291,Hackney Road,,E2 8NA,01/04/2014,11/11/2017,,,1,0,1,1,1,Approved,12/01/2009,,,
2016/4720,Wandsworth,,Completed,All Other,"Minor Material Amendment Application pursuant to Condition 2 (approved plans) of planning permission dated 20th October 2016 (ref: 2016/1397) for a reconfiguration of internal layouts and associated alterations of Block B within the Eastern Parcel to facilitate a revised residential mix comprising an additional 9 residential units. (Permission 2016/1397 amended original October 2014 permission (ref: 2014/0614), which was for the demolition of existing buildings and redevelopment of the site to provide new buildings ranging from 2 to 19 storeys in height comprising 510 residential units (Use Class C3), including 15% (76 units) affordable housing; 1,352.5 sq.m of flexible commercial (Use Classes A1/A2/A3/B1/D1/D2), and 1,122.5 sq.m of community use floorspace (use class D1), together with ground floor car parking, public realm and landscaping).",40-42,40-42,Ponton Road,,SW8 5BA,26/10/2016,31/03/2019,,,514,0,514,514,514,Approved,26/10/2016,,,
14/04263/FULL1,Bromley,,Completed,All Other,Two storey 2 bedroom attached house adjoining 1 Gundulph Road with 1 car parking space and associated landscaping.,Adj to 1,Adj to 1,Gundulph Road,Bromley,BR2 9LL,07/12/2015,22/09/2017,,,1,0,1,1,1,Refused,11/08/2015,,,
15/00178/RESPA,Bromley,,Completed,Prior Approval,"Change of use of second floor office from Class B1(a) to Class C3 dwellinghouses to form 3 one bedroom flats. (56 Day application for prior approval in respect of transport and highways, contamination and flooding risks under Class J Part 3 of the GPDO).","Carrick House, 36","Carrick House, 36",Station Square,,BR5 1NA,28/10/2017,28/10/2017,,,3,0,3,3,3,Approved,16/03/2015,,,
DC17/101030,Lewisham,,Completed,All Other,"Lawful Development Certificate (Existing) for the use of the first floor flat at 26 Bonfield Road, SE13 as residential accommodation.",26,26,BONFIELD ROAD,,SE13 6BX,31/05/2017,31/05/2017,,,1,0,1,1,1,Approved,31/05/2017,,,
17/03631/CLE,Newham,,Completed,All Other,Certificate of lawfulness for existing use as small House in Multiple Occupation (up to 6 people).,21,21,Tylney Road,Forest Gate,E7 0LS,13/12/2017,13/12/2017,,,1,0,1,1,1,Approved,13/12/2017,,,
16/06487/FUL,Lambeth,,Completed,All Other,"Change of use from Launderette (Sui generis) at ground and basement level to provide one self contained flat (Use Class C3), together with alterations to front elevation including installation of new windows, a lightwell, metal railing and provision of refuse plus cycle store at rear, along with rear extension at basement and ground floor.",113,113,Railton Road,,SE24 0LR,20/12/2017,15/02/2018,,,1,0,1,1,1,Approved,20/04/2017,,,
2015/4077,Wandsworth,,Completed,All Other,"Demolition of existing buildings to rear of site (Use Class B1) and erection of part 2/3-storey buildings to provide 7 residential units (Use Class C3) formed of 1x studio unit, 3x 1-bedroom units and 3x 2-bedroom units with associated balconies and roof terraces. Retention of and alterations to front building to provide 1x 3-bedroom unit with associated cycle and refuse storage and landscaping.","The Stable Yard, 16A","The Stable Yard, 16A",Balham Hill,,SW12 9EB,31/03/2017,12/01/2018,,,7,0,7,7,7,Approved,27/10/2015,,,
15/AP/3562,Southwark,,Completed,All Other,"Demolition of existing back addition and construction of a single storey full width rear ground floor extension and half width 3 storey extension. Internal alterations to facilitate conversion from commercial unit and single dwelling to commercial unit, 1 x 1 bed flat and 2 x 3 bed flats.",38,38,FOREST HILL ROAD,,SE22 0RR,05/11/2017,05/01/2018,,,3,0,3,3,3,Approved,30/11/2015,,,
