LPA Number,Borough,Valid date,Status,Application type,Description,Site name,Site number,Street name,Locality,Postcode,Actual commencement date,Actual completion date,Total number of proposed residential units,Total number of existing residential units,Units Proposed,Units Lost,Net Units,Net units with commencement date,Net units with completion date,Decision,Decision date,Appeal decision,Appeal decision date,URL planning application
11/01794/P,Croydon,,Completed,All Other,"Alterations: Coversion to form 4 studio, 1 one bed and 6 two bedroom flats; Erection of three storey side extensions with basement, two storey rear extension and dormer extensions in rear roof slope. (Amended Description).",69 - 71,69 - 71,Wellesley Road,Croydon,CR0 2AJ,28/08/2013,30/11/2015,,,11,2,9,9,9,Approved,16/08/2011,,,
15/2581,Brent,,Completed,All Other,Certificate of Lawfulness for retention of 2 existing self-contained flats,"Flats B & C, 300","Flats B & C, 300",Neasden Lane,London,NW10 0EP,13/08/2015,13/08/2015,,,2,1,1,1,1,Approved,13/08/2015,,,
10/08662/FULL,Westminster,,Completed,All Other,"Infilling of rear lightwell at lower ground and ground floor level with retractable rooflight over at first floor level and alterations to existing rooflight and terrace at rear first floor level at 22 Chester Square. Demolition of mews house behind retained front facade, excavation to provide basement level and rebuilding of mews house with air conditioning unit to roof. All in connection with the amalgamation of 22 Chester Square and 51 Eaton Mews South to form a single family dwelling.",22,22,Chester Square,,SW1W 9HS,01/04/2014,31/03/2016,,,1,2,-1,-1,-1,Approved,06/12/2010,,,
14/P3890,Merton,,Completed,All Other,CONVERSION OF PROPERTY INTO THREE ONE BEDROOM FLATS INVOLVING THE ERECTION OF A SINGLE STOREY EXTENSION AND A REAR ROOF EXTENSION.,462,462,Kingston Road,,SW20 8DX,10/12/2014,26/09/2015,,,3,2,1,1,1,Approved,08/12/2014,,,
14/03114/P,Croydon,,Completed,All Other,Conversion to form 2 one bedroom and 1 studio flats; erection of single/two storey rear extension,369,369,Bensham Lane,Thornton Heath,CR7 7ER,01/04/2014,19/10/2015,,,3,1,2,2,2,Approved,12/09/2014,,,
2015/1856/P,Camden,01/04/2015,Commenced,All Other,Erection of two storey dwellinghouse,,92,Fitzjohn's Avenue,London,NW3 6NP,28/08/2015,,,,1,1,0,0,-1,Approved,28/08/2015,,,https://planningrecords.camden.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2015/1856/P
15/P1443,Merton,,Completed,All Other,DEMOLITION OF EXISTING BUNGALOW AND ERECTION OF 2 x SEMI-DETACHED DWELLINGHOUSES WITH ACCOMMODATION AT BASEMENT AND ROOF LEVELS,1,1,Marryat Place,,SW19 5BL,22/06/2015,04/10/2016,,,2,1,1,1,1,Approved,08/06/2015,,,
2012/4973/P,Camden,,Completed,All Other,Retrospective planning permission for the conversion of 3x self contained residential units (2x maisonettes and 1x basement flat) into 2x self contained residential units (1x maisonette and 1x basement flat) (Class C3).,4-5,4-5,Gayton Crescent,London,NW3 1TT,21/10/2011,23/11/2015,,,2,3,-1,-1,-1,Approved,03/12/2012,,,
123248,Brent,,Completed,All Other,Demolition of tank room on main roof and erection of new mansard roof on both the main and rear extension roofs to create an additional storey with 2 x two-bedroom flats and 1 x one-bedroom flat to existing three storey building (car free development),"FLAT 2, 2","FLAT 2, 2","Wendover Road,",London,NW10 4RT,14/03/2016,03/05/2017,,,8,5,3,3,3,Approved,27/06/2014,,,
14/1365,Brent,,Completed,All Other,Conversion of the existing three bed 1st floor flat into 2 x studio flats,16,16,Park Parade,,NW10 4JH,11/06/2015,29/03/2016,,,2,1,1,1,1,Refused,09/12/2014,,,
11/1473/FUL,Richmond upon Thames,,Completed,All Other,Demolition of the existing dwelling and ancillary buildings and erection of a new detached two storey dwelling with basement.,32,32,Clare Lawn Avenue,,SW14 8BG,01/02/2015,18/11/2015,,,1,1,0,0,0,Refused,09/03/2012,,,
DC14/087887,Lewisham,,Completed,All Other,"The demolition of part of the existing building at the rear of 197-199 Deptford High Street SE8 and the construction of a four storey building incorporating roof terraces and balconies to provide a snooker hall on the ground floor with bicycle/refuse stores and 5, one bedroom and 4, two bedroom self contained flats above.",197-199,197-199,DEPTFORD HIGH STREET,,SE8 3NT,01/10/2015,01/06/2016,,,9,4,5,5,5,Approved,18/11/2014,,,
15/P0940,Merton,,Completed,All Other,DEMOLITION OF EXISTING HOUSE AND THE ERECTION OF 2 x DETACHED HOUSES,27,27,Lindisfarne Road,,SW20 0NW,08/10/2015,19/01/2017,,,2,1,1,1,1,Approved,09/07/2015,,,
12/AP/2557,Southwark,,Completed,All Other,"Demolition of existing house and rebuilding with new house on ground, first and second floor levels. (1x4 bed)",179,179,East Dulwich Grove,,SE22 8SY,07/07/2013,16/06/2015,,,1,1,0,0,0,Approved,02/11/2012,,,
2012/5640,Wandsworth,,Completed,All Other,Demolition of existing dwelling. Erection of a new three-storey dwelling with basement.,11,11,Roedean Crescent,,SW15 5JX,29/08/2014,31/03/2016,,,2,1,1,1,1,Approved,11/03/2013,,,
15/03894/FUL,Lambeth,,Completed,All Other,Retrospective application relating to the existing division of the lower and upper ground floor levels into two self-contained one bedroom flats.,98,98,Thurlow Park Road,,SE21 8HY,02/09/2015,02/09/2015,,,2,1,1,1,1,Approved,02/09/2015,,,
13/P1113,Merton,,Completed,All Other,ERECTION OF A TWO STOREY DWELLING AT THE REAR OF 52 THE BROADWAY SW19,52,52,The Broadway,,SW19,01/06/2015,08/02/2016,,,3,2,1,1,1,Approved,04/07/2014,,,
13/00913/FULL1,Bromley,,Completed,All Other,Proposed demolition of existing bungalow and erection of two 4 bed semi detached houses.,20,20,Gates Green Road,West Wickham,BR4 9JW,13/11/2014,20/07/2015,,,2,1,1,1,1,Refused,17/02/2014,,,
13/01014/FULL1,Bromley,,Completed,All Other,Demolition of existing dwelling and erection of pair of two/three storey semi-detached 5 bedroom houses with associated parking,2,2,Queensway,Orpington,BR5 1EA,19/12/2014,04/02/2016,,,2,1,1,1,1,Refused,19/06/2013,,,
14/12442/HOU,Kingston upon Thames,,Completed,All Other,"Restoring the upper and lower floor flats, 9A and 9 Chesfield Road, into the original family house configuration and piggyback roof extension",9 & 9A,9 & 9A,CHESFIELD ROAD,,KT2 5TH,19/01/2015,16/11/2015,,,1,2,-1,-1,-1,Approved,03/07/2014,,,
DC15/094663,Lewisham,,Completed,All Other,"Lawful Development Certificate (Existing) in respect of the use of the live/work unit at Flat 504, Washington Building, Deals Gateway, SE13, as a two bedroom self-contained flat.","FLAT 504, WASHINGTON BUILDING","FLAT 504, WASHINGTON BUILDING",DEALS GATEWAY,,SE13 7SE,29/02/2016,29/02/2016,,,1,1,0,0,0,Approved,29/02/2016,,,
2014/0085,Hackney,,Completed,All Other,"Erection of a third floor mansard roof extension; external alterations and reconfiguration of 2 existing residential units, comprised of 2 x 2-bed flats, to provide 1 x 2-bed flat and 1 x 3-bed maisonette.",16,16,Stoke Newington High Street,,N16 7PL,13/05/2014,11/09/2015,,,2,2,0,0,0,Approved,07/05/2014,,,
14/03204/P,Croydon,,Completed,All Other,Alterations; use as single family dwelling house and erection of single storey side extension,17,17,Spencer Road,South Croydon,CR2 7EL,23/11/2015,26/08/2016,,,1,2,-1,-1,-1,Approved,25/09/2014,,,
16/1683/NMA,Barnet,,Completed,All Other,"Non-material amendment pursuant to planning permission H/04753/14 dated 23.12.2015 for Hybrid planning application for the phased comprehensive redevelopment of part of the existing Peel Centre site including the demolition of all existing buildings and the provision of a residential-led mixed use development comprising up to 2,900 new residential units (Use Class C3), with 888 units in full detail and up to 2,012 units in outline in buildings ranging from 2-21 storeys; up to 10,000 square metres of non-residential floorspace (Use Classes A1-A4, D1, D2); the provision of a 3 form entry primary school (including nursery provision) and a minimum of 4 hectares of public open space. Associated site preparation/enabling works, transport infrastructure namely a new pedestrian connection to Colindeep Lane and junction works, landscaping and car parking. The application is accompanied by an Environmental Statement. Amendments include Proposed changes to the scale, footprint, layout, amenity space, external envelope, common areas, parking and the amount and mix of units",Peel Centre - Blocks T and U,Peel Centre - Blocks T and U,Peel Drive,Colindale,NW9 5JE,10/03/2016,20/02/2018,,,211,23,188,188,188,Approved,06/04/2016,,,
15/3365,Brent,,Completed,All Other,"Conversion of two flats back into a single family dwellinghouse (3xbed) and erection of a second floor roof extension, insertion of 2x rooflights, external alterations to the entrance and refurbishment of first floor windows",28 & 28A,28 & 28A,Malvern Mews,,NW6 5PT,15/10/2015,01/04/2017,,,1,2,-1,-1,-1,Approved,15/10/2015,,,
141594,Brent,,Completed,All Other,"Demolition of existing side and rear extension and erection of two storey side and rear extension, rear dormer window, 2 front rooflights and conversion of dwellinghouse into 2 self contained flats (1 x 3bed and 1 x 2bed) with associated car parking and landscaping to the front including alterations to the access to the highway",28,28,Uxendon Crescent,,HA9 9TN,15/06/2015,15/07/2016,,,2,1,1,1,1,Approved,12/11/2014,,,
13/01836/FULL,Westminster,,Completed,All Other,Use of the fourth floor as a 1x4 bedroom flat (Class C3) involving the amalgamation of 2x2 bedroom flats.,24,24,Dering Street,,W1S 1BL,31/01/2016,31/03/2016,,,1,2,-1,-1,-1,Approved,14/05/2013,,,
14/06545/FUL,Lambeth,,Completed,All Other,"Conversion of existing flats on the ground, first and second floor into three self contained flats involving the erection of a single storey rear extension on ground floor. Provision of a refuse and cycle storage.",102,102,Auckland Hill,London,SE27 9QQ,06/02/2015,01/02/2016,,,3,2,1,1,1,Approved,05/02/2015,,,
15/5641,Brent,,Completed,All Other,Conversion of two existing self-contained flats (1x 1 bed and 1x 2 bed) into a single family dwellinghouse (1x 3 bed),2,2,Douglas Road,,NW6 7RP,24/02/2016,25/02/2016,,,1,2,-1,-1,-1,Approved,24/02/2016,,,
2015/5423,Wandsworth,,Completed,All Other,Alteration of one 2-bedroom and one 1-bedroom flat to create one 1-bedroom and one 3-bedroom flat in residential apartment block.,34 & 35 Elm Quay Court 30,34 & 35 Elm Quay Court 30,Nine Elms Lane,,SW8 5DF,22/12/2015,22/12/2015,,,2,2,0,0,0,Approved,22/12/2015,,,
15/00478/LE,Croydon,,Completed,All Other,Use as two flats,381,381,Whitehorse Road,Thornton Heath,CR7 8SD,17/04/2015,17/04/2015,,,2,1,1,1,1,Approved,17/04/2015,,,
DC14/088511,Lewisham,,Completed,All Other,"The conversion of the first and second floors of 7 Manor Park Parade, Lee High Road SE13, to provide 1 one bedroom and 1 two bedroom self-contained flats.",7 Manor Park Parade,7 Manor Park Parade,LEE HIGH ROAD,,SE13 5PB,01/03/2015,01/06/2015,,,2,3,-1,-1,-1,Approved,18/02/2015,,,
14/P4397,Merton,,Completed,All Other,"Demolition of the existing building at 36 - 38 Cambridge Road [containing 2 x 2 bed flats] and the construction of two semi-detached five bedroom dwellings with accommodation at ground floor level, first floor level and within the roof space with two off street car parking spaces with access on to Cambridge Road.",36 - 38,36 - 38,Cambridge Road,Wimbledon,SW20 0QA,11/11/2015,01/05/2017,,,2,2,0,0,0,Approved,19/01/2015,,,
15/0436,Brent,,Completed,All Other,"Conversion of existing dwellinghouse into two self-contained flats (1x 2bed and 1x 3bed), to also include alterations to side elevation comprising removal of one first floor window, enlargement of one ground floor window and new door and provision of bin stores to the front (amended description)",172,172,Hanover Road,London,NW10 3DP,18/02/2016,08/06/2016,,,2,1,1,1,1,Approved,10/04/2015,,,
15/3477,Brent,,Completed,All Other,Single storey rear extension and conversion into two 3-bedroomed self contained flats,87,87,Bathurst Gardens,,NW10 5JJ,05/10/2015,18/08/2016,,,2,1,1,1,1,Approved,05/10/2015,,,
2015/2869,Wandsworth,,Completed,All Other,Change of use from two self-contained flats to a single dwelling house (Class C3).,5 a & b,5 a & b,Keildon Road,,SW11 1XH,22/07/2015,31/03/2016,,,1,2,-1,-1,-1,Approved,22/07/2015,,,
14/08782/FULL,Westminster,,Completed,All Other,Conversion of first and second floors from 1 x 3 bedroom flat to 2 x 2 bedroom flats.,3,3,Leamington Road Villas,,W11 1HS,11/03/2015,11/03/2016,,,2,1,1,1,1,Approved,13/11/2014,,,
TP/09/0734,Enfield,,Completed,All Other,"Conversion of single family dwelling into 2 self contained flats (comprising 1 x 2-bed and 1 x 3-bed) together with a 2-storey side, single storey rear extension and a rear dormer.",25,25,LEDA AVENUE,ENFIELD,EN3 5PZ,31/07/2009,31/01/2016,,,2,1,1,1,1,Approved,31/07/2009,,,
14/P1258,Merton,,Completed,All Other,CONVERSION OF EXISTING DWELLING INTO 3 x 1 BED FLATS INVOLVING EXTENSIONS AT GROUND AND FIRST FLOOR LEVELS,314,314,Haydons Road,South Wimbledon,SW19 8JZ,01/03/2016,30/09/2016,,,3,1,2,2,2,Approved,09/10/2014,,,
15/00655,Newham,,Completed,All Other,Certificate of lawfulness for the existing use of 10 flats.,245,245,Romford Road,Forest Gate,E7 9HL,20/05/2015,20/05/2015,,,10,1,9,9,9,Approved,20/05/2015,,,
13/03248/FUL,Lambeth,,Completed,All Other,"Demolition of the existing buildings and redevelopment of the site, involving the erection of a building of part-five/part six storeys (including lower ground floor level) fronting Clapham Road, stepping down to four storeys (including lower ground floor level) fronting Jeffreys Road, a three storey building on the site of 19 Jeffreys Road, and 19 three and four-storey houses within the site and 1 three-storey house fronting Jeffreys Road to provide a mixed use scheme incorporating office (B1 Use Class), retail (A1 Use Class), and cafe (A3 Use Class) uses to provide 3,149sqm of commercial space, together with 79 residential units (including 31 affordable units) and associated access, servicing, refuse storage, car and cycle parking, and landscaped amenity areas. (This application is a departure from policy S3 of the Core Strategy 2011).",330-340 and 19,330-340 and 19,Clapham Road,,SW4 9AJ,22/04/2015,28/02/2018,,,79,1,78,78,78,Approved,20/01/2014,,,
13/P3364,Merton,,Completed,All Other,"THE DIVISION OF AN EXISTING FIVE BEDROOM HOUSE INTO TWO HOUSES. THE EXTENSION OF EACH NEW HOUSE INTO THE LOFT AND ERECTION OF A REAR ROOF DORMER EXTENSION. THE EXTENSION OF EACH NEW HOUSE ON THE GROUND FLOOR INCLUDING EXTENSION ON THE WEST BARNES LANE ELEVATION, THE DIVISION OF AN EXISTING DOUBLE GARAGE INTO TWO SEPARATE SINGLE GARAGES.",2,2,Phyllis Avenue,New Malden,KT3 6JY,01/06/2015,23/12/2015,,,2,1,1,1,1,Approved,30/12/2014,,,
15/P2220,Merton,,Completed,All Other,CONVERSION OF EXISTING SINGLE DWELLINGHOUSE INTO 2 x SELF-CONTAINED FLATS,2,2,Valley Gardens,Colliers Wood,SW19 2NS,30/08/2015,01/09/2016,,,2,1,1,1,1,Approved,28/08/2015,,,
12/03505/P,Croydon,,Completed,All Other,Demolition of existing Bungalow; erection of 2 three storey three bedroom and 1 three storey two bedroom town houses; formation of vehicular access and provision of associated parking,9,9,Norbury Avenue,Thornton Heath,CR7 8AH,25/09/2015,31/03/2018,,,3,1,2,2,2,Approved,15/08/2013,,,
13/1100/FUL,Richmond upon Thames,,Completed,All Other,Demolition of existing bungalow and erection of pair of semi detached five bedroom houses,2,2,Gloucester Road,,TW12 2UH,01/10/2014,01/10/2015,,,2,1,1,1,1,Approved,26/02/2014,,,
15/4511,Brent,,Completed,All Other,Certificate of Lawfulness for existing use as a single dwellinghouse,"43 Noko, 3-6","43 Noko, 3-6",Banister Road,London,W10 4AR,06/01/2016,06/01/2016,,,1,1,0,0,0,Approved,06/01/2016,,,
DC12/080721,Lewisham,,Completed,All Other,"The alteration and conversion of 127 Bromley Road SE6, together with the removal of the existing garage and the construction of a single storey extension to the side, a roof extension in the rear roof slope, the provision of a new bin store and bicycle storage to provide 1, one bedroom, 1, two bedroom maisonette and 1, four bedroom self-contained flats.",127,127,BROMLEY ROAD,,SE6 2NZ,01/06/2015,01/07/2016,,,3,1,2,2,2,Refused,30/12/2013,,,
