LPA Number,Borough,Valid date,Status,Application type,Description,Site name,Site number,Street name,Locality,Postcode,Actual commencement date,Actual completion date,Total number of proposed residential units,Total number of existing residential units,Units Proposed,Units Lost,Net Units,Net units with commencement date,Net units with completion date,Decision,Decision date,Appeal decision,Appeal decision date,URL planning application
212408FUL,Ealing,12/03/2021,Completed,All Other,"Mixed-use redevelopment to provide a nine storey building comprising 21 residential units and ground floor commercial floor space (Use Class E), together with excavation to provide basement level accommodating office space (Use Class E(g)); change of use of existing ground floor restaurant (Use Class E(b)) fronting The Mall to retail (Use Class E(a)), various improvements to 18-19 The Mall to retain ground floor commercial use and surgery (Use Class E(e)) and associated ancillary residential unit at first and second floors, reconfiguration and refurbishment works involving replacement of the shopfront and new access to the rear building; provision of cycle parking, landscaped courtyard and refuse storage (following demolition of existing single storey rear building)",18-19 The Mall,,The Mall,London,W5 2PJ,01/02/2020,30/05/2022,,,21,0,21,21,21,Approved,22/12/2021,,,https://pam.ealing.gov.uk/online-applications/PLAN/212408FUL;
21/4978/FUL,London Borough of Barnet,29/09/2021,Completed,All Other,Change of use of 6no commercial units (Class E) to 6no dwellings (Class C3) with associated parking,1 - 6 Gabriel MewsSutton RoadLondonN10 1DB,,,,,,22/03/2023,,,6,0,6,6,6,Approved,09/05/2022,,,
21/02888/FUL,Enfield,26/07/2021,Completed,All Other,"Conversion of single family dwelling house into 2 self-contained flats involving rear dormer with Julliette balcony and front rooflights, conversion of garage into a habitable room involving alterations to front elevation, new access door to first floor side elevation involving external staircase, alterations to fenestrations to rear elevation together with associated parking, cycle and bin store.",,10,Keswick Drive,,EN3 6NY,01/04/2022,31/03/2023,,,2,1,1,1,1,Approved,20/09/2021,,,
22/2041/ES191,Richmond upon Thames,27/06/2022,Completed,Prior Approval,Established use of the property as one single family dwelling house.,,93,Waldegrave Road,,TW11 8LA,14/11/2022,14/11/2022,,,1,2,-1,-1,-1,Approved,14/11/2022,,,
20/P1994,Merton,30/06/2020,Completed,Prior Approval,PRIOR APPROVAL FOR CHANGE OF USE FROM OFFICE SPACE (CLASS B1a) TO RESIDENTIAL (CLASS C3) FOR THE CREATION OF 2 x STUDIO BEDROOM FLATS AND 1 X 1 BEDROOM FLAT.,,98,Merton High Street,Colliers Wood,SW19 1BD,01/07/2021,02/07/2022,,,3,0,3,3,3,Approved,03/09/2020,,,http://planning.merton.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=20/P1994
19/04489/GPDO,London Borough of Croydon,25/09/2019,Completed,Prior Approval,Prior Approval application under Class O of GPDO 2016 for office to residential involving development consisting of a change of use of the first and second floor from a use falling within Class B1(a) (offices) to form 2 flats (Class C3 residential).,,128,Brighton Road,,CR5 2ND,01/04/2022,31/03/2023,,,2,0,2,2,2,Approved,19/11/2019,,,
212936FUL,Ealing,09/04/2021,Completed,All Other,Conversion of single dwelling house into two self-contained residential units; installation of hardstanding and crossover for single vehicle; and first floor rear extension.,137 Westbury Avenue,,Westbury Avenue,Southall,UB1 2XB,15/10/2021,01/01/2023,,,2,1,1,1,1,Approved,09/06/2021,,,https://pam.ealing.gov.uk/online-applications/PLAN/212936FUL;
22/01260/FULL1,Bromley,12/04/2022,Completed,All Other,"Conversion of the existing dwelling into 2 x 3 bed flats, single storey rear extension, removal of front boundary wall (facing No.26) and two off-street car parking spaces, new window and secure door to the side elevation, refuse and recycling storage and cycle storage",,24,Wheathill Road,Penge,SE20 7XH,29/12/2021,27/02/2023,,,2,1,1,1,1,Approved,30/08/2022,,,
22/01355/FULL1,Bromley,31/03/2022,Completed,All Other,Conversion of dwellinghouse from six bedroom HMO to 2x1 bed and 1x2 bed flats and 1 x studio flat. Ground and first floor rear extensions with juilet balcony and glass balustrade together with rear dormer and front rooflights. Associated internal and external works including new fenestration.,,43,Selby Road,Penge,SE20 8ST,14/06/2022,04/04/2023,,,4,1,3,3,3,Approved,14/06/2022,,,
23/2418/FUL,London Borough of Barnet,01/06/2023,Commenced,All Other,Sub-division of the existing dwelling into 2no. self-contained flats,,55,Fernwood Crescent,Whetstone,N20 0RP,01/04/2023,,,,2,1,1,1,1,Approved,27/07/2023,,,
17/03505/FULL1,Bromley,07/09/2017,Completed,All Other,"Demolition of Nos 20-24 Station Road and redevelopment with two/two and a half storey building to form 27 retirement apartments for the elderly including communal facilities, access, car parking and landscaping.","Ashling Lodge, 20",,Station Road,,BR6 0SA,31/01/2020,08/02/2023,,,27,0,27,27,27,Refused,04/04/2018,,,
5778/APP/2021/3809,Hillingdon,11/10/2021,Completed,All Other,"Change of use on the first floor from office (Class E) to one studio flat (Class C3), new door to front and replacement of shop front from community store to beauty salon (sui generis) and other in Use Class E.",2 WESTBOURNE PARADE,,UXBRIDGE ROAD,,UB10 0NY,12/04/2022,15/12/2022,,,1,0,1,1,1,Approved,12/04/2022,,,http://planning.hillingdon.gov.uk/OcellaWeb/planningDetails?reference=5778/APP/2021/3809
212963FUL,Ealing,12/04/2021,Completed,All Other,"Conversion of existing ground floor flat into 2 self-contained residential units and provision of associated landscaping, cycle and refuse storage facilities; single storey rear/side extension following the demolition of existing rear and side extension.",27A Kenilworth Road,,Kenilworth Road,London,W5 5PA,01/08/2021,14/06/2022,,,2,1,1,1,1,Approved,24/06/2021,,,https://pam.ealing.gov.uk/online-applications/PLAN/212963FUL;
19/2734/PNO,London Borough of Barnet,30/05/2019,Completed,Prior Approval,Change of use of second floor from offices (Class B1) to dwellinghouses Class C3) 3no. self-contained flats.,Trojan House,34,Arcadia Avenue,Finchley,N3 2JU,,24/02/2023,,,3,0,3,3,3,Approved,11/07/2019,,,
22/01520/PRIDEM,Barking & Dagenham,08/09/2022,Completed,Prior Approval,"Application for prior notification of the proposed demolition of 1-70 Anderson House, 2-61 Dovehouse Mead, and 2-81 The Coverdales","Gascoigne Estate (1-70 Anderson House, 2-61 Dovehouse Mead, and 2-81 The Coverdales)",Gascoigne Estate,East King Edwards Road,,,01/04/2023,01/04/2023,,,0,211,-211,-211,-211,Approved,16/09/2022,,,
20/03791/P3O,Lambeth,24/11/2020,Completed,Prior Approval,Application for Prior Approval for the change of use of existing office over part ground and lower ground floor (Use Class B1(a)) to 2 flats (Use Class C3).,248 - 250 Norwood Road London SE27 9AW,,,,SE27 9AW,03/05/2022,31/03/2023,,,2,0,2,2,2,Approved,24/06/2021,,,
2020/3559/P,Camden,07/09/2020,Completed,All Other,Conversion of 2 flats at upper ground and 1st floor levels to form 1 self-contained maisonette (Class C3).,Former Flat 1,,Belsize Square,,NW3 4HT,01/04/2022,12/10/2022,,,1,2,-1,-1,-1,Approved,06/10/2020,,,https://planningrecords.camden.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2020/3559/P
22/1306/RCU,Barnet,16/03/2022,Completed,All Other,Demolition of the existing dwelling and erection of a new two storey dwelling (Retrospective),,30,Uphill Road,Mill Hill,NW7 4RB,04/01/2023,04/01/2023,,,1,1,0,0,0,Approved,20/04/2022,,,
6955/APP/2020/59,Hillingdon,15/01/2020,Completed,All Other,"Two storey, 6-bed, detached dwelling house with habitable roof space involving demolition of existing dwelling house",21 THE DRIVE,21,THE DRIVE,ICKENHAM,UB10 8AF,04/08/2020,09/05/2022,,,1,1,0,0,0,Approved,20/03/2020,,,http://planning.hillingdon.gov.uk/OcellaWeb/planningDetails?reference=6955/APP/2020/59
21/P1688,Merton,28/04/2021,Completed,Prior Approval,APPLICATION TO DETERMINE IF PRIOR APPROVAL IS REQUIRED FOR CHANGE OF USE FROM OFFICES (CLASS B1a) TO DWELLINGHOUSE (CLASS C3),,94,Merton High Street,Colliers Wood,SW19 1BD,01/07/2021,08/11/2022,,,1,0,1,1,1,Approved,22/06/2021,,,http://planning.merton.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=21/P1688
21/00160/FULL,London Borough of Barking and Dagenham,28/01/2021,Completed,All Other,Construction of a new two-storey 3xbedroom dwelling house with flat roof rear extension next to the existing plot at 65 Mayswood Gardens.,65a Mayswood Gardens,65,MAYSWOOD GARDENS,,RM10 8UU,01/04/2022,06/09/2022,,,1,0,1,1,1,Approved,19/03/2021,,,https://online-befirst.lbbd.gov.uk/planning/index.html?fa=getApplication&id=27205
21/02609/FUL,Lambeth,20/07/2021,Completed,All Other,Change of use from a 6 bedroom small house in multiple occupation (C4) to a 7 bedroom large house in multiple occupation (Sui Generis). Rear mansard roof extension with rear dormer and installation of 3 front rooflights.,,87,Dalberg Road,,SW2 1AL,01/08/2022,29/09/2022,,,0,1,-1,-1,-1,Unknown,,,,
2021/00655/FUL,London Borough of Hammersmith and Fulham,16/03/2021,Completed,All Other,Erection of a rear roof extension; erection of a single storey rear extension to the side of the existing back addition; excavation of the front and rear garden to form lightwells in connection with the enlargement of the existing basement; formation of a roof terrace and installation of 2no air source heat pumps at third floor level to the rear elevation; installation of a glazed skylight unit to access the roof terrace in the rear roofslope; replacement of existing timber sash windows and doors with new double glazed timber sash windows and doors; installation of 3no rooflights in the front roofslope; alterations to the roof of single storey back addition; alterations to the side of single storey back addition; erection of external steps from basement to garden level and formation of a bike store at the rear of the property; conversion of the existing dwellinghouse into 2 x 2 bedroom self-contained flats.,,16,Elmstone Road,,SW6 5TN,,31/03/2023,,,3,1,2,2,2,Approved,04/06/2021,,,
21/P0928,Merton,03/03/2021,Completed,All Other,"CONVERSION OF EXISTING DWELLING TO FORM TWO FLATS INCLUDING TWO STOREY PITCHED ROOFED EXTENSION, SINGLE STOREY EXTENSION, PROVISION OR GARDEN AREAS, BIN STORE, PARKING AND NEW BOUNDARY TREATMENT WORKS.",,2,Lyveden Road,London,SW17 9DU,01/05/2021,17/08/2022,,,2,1,1,1,1,Approved,28/04/2021,,,http://planning.merton.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=21/P0928
22/AP/1359,London Borough of Southwark,26/04/2022,Completed,All Other,Certificate of lawful development (existing) for use of the property as residential (from previous live/work use).,,60A,George Row,,SE16 4WA,,06/10/2022,,,2,0,2,2,2,Approved,10/06/2022,,,
212711FUL,Ealing,29/03/2021,Completed,All Other,"Conversion of existing house into 2 self-contained residential units; Single storey front porch extension; Conversion of a garage into a habitable room including associated external alteration involving the insertion of a window in lieu of the garage door opening ; Single storey, part two storey, rear extension; Rear roof extension incorporating a Juliet balcony, and installation of two roof lights to front roof slope.",9 Thorn Close,,Thorn Close,Northolt,UB5 6DJ,28/10/2021,23/12/2022,,,2,1,1,1,1,Approved,09/06/2021,,,https://pam.ealing.gov.uk/online-applications/PLAN/212711FUL;
194922FUL,Ealing,09/12/2019,Completed,All Other,"Construction of a four storey attached building with roof space accommodation to provide two self-contained maisonettes on land adjacent to 55 Allingham Close, Hanwell, including associated amenity space, cycle storage and refuse storage provision.",Land Adjacent To 55 Allingham Close,,Allingham Close,London,W7 1NB,23/11/2020,20/12/2022,,,2,0,2,2,2,Approved,16/10/2020,,,https://pam.ealing.gov.uk/online-applications/PLAN/194922FUL;
18/00798/FUL,Lambeth,19/02/2018,Completed,All Other,"Erection of a penthouse unit, including the raising of a parapet to complete the existing decorative facade, following demolition of the existing roof structure.",The Normandy 20 Normandy Road London SW9 6JH,,,,,01/04/2021,19/07/2022,,,1,0,1,1,1,Approved,31/05/2018,,,
17/04784/FULL1,Bromley Custodian Code,20/10/2017,Completed,All Other,"Two storey rear extension, roof alterations and construction of side dormer extension, together with conversion of building to provide 7 flats, comprising 3 one bedroom and 4 two bedroom flats. Car parking to front, bin stores, cycle stores, amenity space and associated landscaping.",,44,Westmoreland Road,,BR2 0QS,09/08/2021,04/11/2022,,,7,1,6,6,6,Refused,11/12/2017,,,
14/02155/OUTM26,Bexley,11/10/2018,Completed,All Other,"Revised details of reserved matters being access, appearance, landscaping, layout and scale for Phase 2B (Parcels 10 and 14) to provide 115 dwellings and associated works including internal road network and associated highway works, landscaping, informal open space, car and cycle parking together with associated works pursuant to planning permission 14/02155/OUTM.",The Quarry Erith - Phase 2B,,Fraser Road,,DA8 1QU,01/04/2019,01/04/2023,,,115,0,115,115,115,Approved,26/02/2019,,,
2019/03878/FUL,London Borough of Hammersmith and Fulham,06/01/2020,Completed,All Other,"Erection of a rear roof extension, involving an increase in the ridge height; erection of a rear extension at second floor level, on top of existing back addition; in connection with the conversion of existing two bedroom flat into a 1 x 2 and a 1 x 1 bedroom self-contained flats at first and second floor levels.",,133,Wandsworth Bridge Road,,SW6 2TT,01/04/2021,29/09/2022,,,2,1,1,1,1,Approved,12/06/2020,,,
2019/03470/FUL,London Borough of Hammersmith and Fulham,06/12/2019,Completed,All Other,"Erection of a rear roof extension involving an 300mm increase in the ridge height; erection of rear extensions at ground, second and third floor levels; excavation of front and rear garden to form lightwells, in connection with the enlargement of the existing basement; conversion of the existing dwellinghouse into 5 self-contained flats, 2 x studios, 1x1 bedroom, 1x2 bedroom and 1x3 bedroom; formation of bin and cycle stores to front of property.",19 Munster Road London SW6 4ER,,,,,08/01/2021,31/03/2023,,,5,1,4,4,4,Approved,24/03/2020,,,
DM2021/01225,London Borough of Sutton,23/11/2021,Completed,All Other,Change of use from C4 (6-bedroom house in multiple occupation - HMO) to Sui Generis (7-bedroom - Larger HMO).,,6,Park Hill Road,,SM6 0SB,,01/04/2023,,,0,1,-1,-1,-1,Refused,27/01/2022,,,
210343,Waltham Forest,29/01/2021,Completed,All Other,"Conversion of store room into a 2 bedroom flat, including formation of windows at front, side and rear elevations","16 Acacia Road, Leytonstone, London, E11 3QG",,,,,04/11/2021,23/06/2022,,,1,0,1,1,1,Approved,13/04/2021,,,
19/01815/FUL,Enfield,28/05/2019,Completed,All Other,"Conversion of existing roof space into 3 x self-contained flats comprising (2 x 2 bed and 1 x studio), together with extension to roof with rear mansard construction, roof terraces, roof lights at front, upper level walkway and alteration to flat 8A to form a new stair from existing access deck.",Clockhouse Parade Mansions,,Green Lanes,,N13 6BE,01/04/2022,31/03/2023,,,3,0,3,3,3,Approved,24/12/2019,,,
22/1814/FUL,London Borough of Barnet,07/04/2022,Completed,All Other,"Conversion of the existing dwelling into 3no. self-contained flats including conversion of the garage into habitable space and side/rear dormer window. Associated cycle store, refuse and recycling area and amenity space (amended proposal)",,927,Finchley Road,,NW11 7PE,30/01/2023,30/01/2023,,,3,1,2,2,2,Approved,23/06/2022,,,
2019/00105/FUL,Hammersmith & Fulham,18/01/2019,Completed,All Other,Erection of a two storey rear side infill extension at upper ground and first floor level; installation of a sash window to replace the existing doors at lower ground floor level to the front elevation; associated external alterations and the conversion of existing property from 2no self-contained flats into a single family dwellinghouse.,,99,Greenside Road,London,W12 9JQ,11/02/2021,23/05/2022,,,1,2,-1,-1,-1,Approved,21/03/2019,,,
22/00780/FUL,Enfield,10/03/2022,Completed,All Other,"Sub-division of site and erection of a 2-storey end-of-terrace dwelling house at side, with rear dormer, hip-to-gable and front rooflights(PART RETROSPECTIVE).",,63,Chichester Road,,N9 9DH,01/04/2022,31/03/2023,,,1,0,1,1,1,Approved,12/04/2022,,,
