LPA Number,Borough,Valid date,Status,Application type,Description,Site name,Site number,Street name,Locality,Postcode,Actual commencement date,Actual completion date,Total number of proposed residential units,Total number of existing residential units,Units Proposed,Units Lost,Net Units,Net units with commencement date,Net units with completion date,Decision,Decision date,Appeal decision,Appeal decision date,URL planning application
20/00606/FUL,London Borough of Bexley,23/04/2020,Completed,All Other,Erection of a detached single storey building to provide a self-contained unit of accommodation ancillary to the existing main domestic dwelling.,,1,Newick Close,,DA5 1PZ,23/05/2021,23/05/2021,,,1,0,1,1,1,Approved,28/05/2020,,,
2021/01752/CLE,London Borough of Hammersmith and Fulham,28/05/2021,Completed,All Other,Continued use of the first floor as a one bedroom self-contained flat.,Flat First Floor,329A,Lillie Road,,SW6 7NR,27/07/2021,16/07/2021,,,1,0,1,1,1,Approved,27/07/2021,,,
215691CPE,Ealing,17/09/2021,Completed,All Other,Continued use of existing building as 6 self-contained flats (Lawful Development Certificate for an Existing Use),123 Western Avenue,,Western Avenue,London,W3 7EB,23/11/2021,23/11/2021,,,6,0,6,6,6,Approved,23/11/2021,,,https://pam.ealing.gov.uk/online-applications/PLAN/215691CPE;
191236FUL,Ealing,19/03/2019,Completed,All Other,"Conversion of dwellinghouse into two self-contained flats; associated amenity, cycle parking and waste storage spaces; and part single-storey, part two-storey rear extension",9 St Augustines Avenue,9,St Augustines Avenue,London,W5 1ED,04/04/2019,18/04/2021,,,2,1,1,1,1,Approved,06/09/2019,,,https://pam.ealing.gov.uk/online-applications/PLAN/191236FUL;
19/00786/FUL,London Borough of Croydon,19/02/2019,Completed,All Other,"Conversion of upper floor flat above shop into a separate small HMO (C4 use) (4 bedrooms), together with replacement shop front and new access to upper floor.",,58,Lower Addiscombe Road,,CR0 6AA,01/05/2021,31/03/2022,,,1,1,0,0,0,Approved,10/04/2019,,,
177744FUL,Ealing,16/10/2017,Completed,All Other,"Construction of 2 x two storey detached five-bedroom dwellinghouses (including habitable roof space) comprising vehicle access and parking, cycle and refuse storage, soft and hard landscaping; and boundary treatment (following demolition of existing dwelling)",Duart,Duart,Edgehill Road,West Ealing,W13 8HW,01/09/2020,28/05/2021,,,2,1,1,1,1,Approved,12/02/2018,,,https://pam.ealing.gov.uk/online-applications/PLAN/177744FUL;
19/AP/2920,London Borough of Southwark,20/08/2019,Commenced,All Other,Construction of a new detached 1 bedroom 2 storey house,,103A,Grove Vale,,SE22 8EN,04/01/2020,,,,1,0,1,1,1,Approved,24/10/2019,,,
20/01984/FUL,London Borough of Croydon,19/05/2020,Completed,All Other,"Alterations to side elevation, conversion of ground floor shop (A1) to form 1 x 2 bedroom flat (C3) and part demolition and erection of a single storey rear extension and associated amenity space, cycle parking and refuse storage",,88,Portland Road,South Norwood,SE25 4PQ,01/02/2021,23/08/2021,,,1,0,1,1,1,Approved,29/09/2020,,,
19/02561/FUL,London Borough of Croydon,04/06/2019,Completed,All Other,"Alterations. Erection of a single/two storey side/rear extension including accommodation within roof space. Conversion to form 1x one bedroom, 2x two bedroom and 2x three bedroom flats. Provision of associated parking, landscaping, bicycle, refuse stores.",,35,Old Lodge Lane,,CR8 4DL,01/11/2020,31/03/2022,,,5,1,4,4,4,Approved,13/09/2019,,,
193478FUL,Ealing,07/08/2019,Completed,All Other,"Conversion of single dwellinghouse into three self-contained residential units with associated amenity space, cycle storage and refuse storage provision; external alterations to the openings on the rear facade; and installation of roof lights in two storey side extension roof slope",3,3,Castle Road,Northolt,UB5 4SD,18/05/2020,26/04/2021,,,3,1,2,2,2,Approved,01/10/2019,,,https://pam.ealing.gov.uk/online-applications/PLAN/193478FUL;
HGY/2020/2138,Haringey,26/08/2020,Completed,All Other,Conversion of roofspace to create 1 x 1 bedroom flat with rear extension and terrace at 2nd floor and roof level. 4 nos. rooflight to front roofslope. Internal alterations including stairwell at ground floor. Removal of chimney and external stairs to rear,"171, Priory Road, London, N8 8NB",,,,,,15/01/2022,,,1,0,1,1,1,Approved,08/10/2020,,,https://londonboroughofharingey.force.com/pr/s/planning-application/a0i8d000002GGH4AAO
20/3930/FUL,London Borough of Barnet,26/08/2020,Completed,All Other,"Subdivision of the existing dwelling into 2no dwelling houses including single storey rear extensions to both units and first-floor infill extension to House A and associated alterations including changes to fenestration, subdivision of rear garden, alterations to front hard standing area and amendments to external appearance of existing building and provision of a gate (AMENDED DESCRIPTION)",,49,Glenthorne Road,New Southgate,N11 3HU,01/04/2021,22/12/2021,,,2,1,1,1,1,Approved,25/02/2021,,,
21/3049/191,London Borough of Barnet,03/06/2021,Completed,All Other,Use of property as a House in Multiple Occupation (HMO) (Class C4) for up to 5 people,,44,Greyhound Hill,Hendon,NW4 4JP,29/07/2021,29/07/2021,,,1,1,0,0,0,Approved,29/07/2021,,,
74303/APP/2018/3920,Hillingdon,,Completed,All Other,"Two storey, 3-bed, detached dwelling with associated parking and amenity space.",10,10,Turnstone Close,Ickenham,UB10 8QS,01/07/2019,02/09/2021,,,1,0,1,1,1,Allowed,06/08/2019,,,
19/05533/FUL,London Borough of Croydon,05/12/2019,Completed,All Other,Change of use from Class C4 (HMO) to sui generis use as a larger HMO. Erection of single storey rear extension (amended description).,,49,Crown Lane,Norbury,SW16 3JE,01/05/2021,01/03/2022,,,0,1,-1,-1,-1,Approved,04/08/2020,,,
2021/0817,Hackney,12/04/2021,Completed,All Other,Certificate for existing lawful use of the residential building as a small HMO (Class C4) and a 2 metre high fence along the eastern boundary.,,48,GRAND UNION CRESCENT,HACKNEY,E8 4TR,04/06/2021,05/06/2021,,,1,1,0,0,0,Approved,04/06/2021,,,/planning/index.html?fa=getApplication&id=69795
2020/00140/FUL,Hammersmith & Fulham,22/01/2020,Completed,All Other,"Demolition of the existing building and erection of a replacement part one, part two and part three storey single family dwellinghouse; erection of a front boundary wall with railings on top.",106,,Farm Lane,,SW6 1QH,,01/10/2021,,,1,1,0,0,0,Approved,18/03/2020,,,
P/2443/14,Harrow,14/07/2014,Completed,All Other,REDEVELOPMENT OF THE SITE: DEMOLITION OF EXISTING PUBLIC HOUSE; CONSTRUCTION OF PART THREE / PART FOUR STOREY BUILDING TO PROVIDE 13 FLATS AND COMMERCIAL FLOORSPACE (FLEXIBLE CLASS A1/A2) ON THE GROUND FLOOR AND PART OF FIRST FLOOR; BASEMENT PARKING; PV PANELS ON THE ROOF; NEW BOUNDARY TREATMENT AND GATES; ASSOCIATED LANDSCAPING.,Crazy Horse Public House,43,Church Road,Stanmore,HA7 4AA,12/09/2017,17/12/2021,,,13,1,12,12,12,Approved,13/10/2014,,,http://site.com?appref=P/2443/14-or-883638
P0392.20,Havering,24/03/2020,Completed,All Other,Proposed conversion of existing garage/store into single storey residential dwelling with associated external parking & amenity areas as approved under reference P1099.19 and single storey extension.,72 PETTITS LANE,,ROMFORD,,RM1 4ET,06/04/2020,21/04/2021,,,1,0,1,1,1,Approved,21/05/2020,,,http://development.havering.gov.uk/OcellaWeb/planningDetails?reference=P0392.20
P0890.19,Havering,05/09/2019,Completed,All Other,A proposed new 3 x bedroom dwelling to replace an existing garage.,45 Havering Road,45,Romford,,RM1 4QT,29/07/2020,09/06/2021,,,1,0,1,1,1,Approved,01/11/2019,,,http://development.havering.gov.uk/OcellaWeb/planningDetails?reference=P0890.19
19/P1794,Merton,18/07/2019,Completed,All Other,"CONVERSION OF EXISTING PROPERTY FROM 3 TO 8 FLATS INVOLVING THE ERECTION OF SINGLE STOREY SIDE EXTENSIONS AND A TWO STOREY REAR EXTENSION (WITH BASEMENT LEVEL) WITH ASSOCIATED LANDSCAPING, OFF-STREET CAR PARKING, CYCLE PARKING AND REFUSE STORAGE.",Brook House,8,Blenheim Road,Raynes Park,,01/10/2020,28/10/2021,,,8,3,5,5,5,Approved,19/02/2020,,,http://planning.merton.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=19/P1794
21/3927/191,London Borough of Barnet,15/07/2021,Completed,All Other,Use of existing dwelling as 2no self contained flats,,68,Hamilton Road,Golders Green,NW11 9EJ,11/08/2021,11/08/2021,,,2,1,1,1,1,Approved,11/08/2021,,,
20/02071/FUL,London Borough of Croydon,26/05/2020,Completed,All Other,Alterations; conversion of single dwelling to form 1x 2b flat and 1x 3b flat and erection of dormer extension to rear outrigger roofslope.,,73,Whitworth Road,South Norwood,SE25 6XJ,,31/03/2022,,,2,1,1,1,1,Approved,07/08/2020,,,
20/3783/FUL,London Borough of Barnet,17/08/2020,Completed,All Other,Demolition of the existing dwelling and erection of a new two storey dwelling including basement level and rooms in the roofspace,,22,Grosvenor Gardens,Golders Green,NW11 0HG,01/04/2021,30/03/2022,,,1,1,0,0,0,Approved,12/10/2020,,,
21/06696/FULL,Westminster,30/09/2021,Completed,All Other,Demolition of existing garage and store area; excavation of a basement beneath building and erection of a two storey 3 bedroom dwellinghouse (Use Class C3) (Retrospective),Garage Between 7 And 8,,Chapel Side,,W2 4LG,,30/09/2021,,,1,0,1,1,1,Approved,21/02/2022,,,
2019/2907,Hackney,13/08/2019,Completed,All Other,"Excavation of basement; erection of two-storey rear extension, rear dormer and insertion of rooflights in front rooflsope; external alterations; conversion of extended property into five self-contained dwellings.",184,184,EVERING ROAD,HACKNEY,,02/12/2019,02/12/2021,,,5,1,4,4,4,Approved,11/11/2019,,,/planning/index.html?fa=getApplication&id=30599
DM2020/01535,London Borough of Sutton,26/10/2020,Completed,All Other,"Conversion of property into a one bedroomed and two bedroomed self contained flats and alterations to front fenestration, detached refuse and cycle stores and a new boundary treatment to front.",,18,Mill Lane,,SM5 2JY,31/03/2022,01/04/2022,,,2,1,1,1,1,Approved,25/02/2021,,,
2021/1546,Hackney,07/06/2021,Completed,All Other,"Existing use of first, second and third floors as seven self-contained residential units (Use Class C3)",,200,STAMFORD HILL,HACKNEY,N16 6RA,15/11/2021,15/11/2021,,,7,0,7,7,7,Approved,15/11/2021,,,/planning/index.html?fa=getApplication&id=70465
19/02967/LA3,London Borough of Newham,28/10/2019,Completed,All Other,Construction of three no. 3-storey affordable residential houses (use class C3) consisting of a tenure of 3 units of 2no. 3-bed units and 1no. 4-bed unit to be provided at 'London Affordable Rent' and associated landscaping and boundary treatments and six cycle parking spaces.,Garages 1 To 13 Adjacent Upland Road,,Chargeable Lane,Plaistow,E13 8DF,,31/03/2022,,,3,0,3,3,3,Approved,17/12/2019,,,
20/08035/FULL,Westminster,16/12/2020,Completed,All Other,Use of the ground floor as a dwelling (Class C3) and installation of one wall mounted air-conditioning condenser unit within an acoustic enclosure to the rear of the property.,Ground 2 Chester Street London SW1X 7BB,2,Chester Street,,SW1X 7BB,01/03/2021,07/08/2021,,,1,0,1,1,1,Approved,09/02/2021,,,
17/1699/FUL,Barnet,03/04/2017,Completed,All Other,"Conversion of house into 4 self-contained flats in addition to shared utility room and landlords furniture storage. Roof extension involving 2no front dormer window and 2no rear dormer window. Provision of amenity space, car parking, refuse storage and cycle parking. [AMENDED DESCRIPTION]",,963,Finchley Road,,NW11 7PE,01/04/2020,17/06/2021,,,4,1,3,3,3,Approved,26/05/2017,,,
19/00230/FULL1,Bromley,17/01/2019,Completed,All Other,"Demolition of the existing detached dwelling house and the construction of a three storey building to accommodate 5 x two bedroom flats together with associated car parking facilities, bin storage and cycle provision.",,54,Shortlands Road,Shortlands,BR2 0JP,21/08/2019,24/05/2021,,,5,1,4,4,4,Approved,02/04/2019,,,
2021/1506,Hackney,13/05/2021,Completed,All Other,Existing use as 5 x self-contained flats (use class C3),,34,TREHURST STREET,HACKNEY,E5 0EB,07/07/2021,07/07/2021,,,5,2,3,3,3,Approved,07/07/2021,,,/planning/index.html?fa=getApplication&id=70354
P2020/0108/COL,Islington,14/01/2020,Completed,All Other,Application for a Lawful Development Certificate for an Existing use as a single residential unit (studio flat),,40,Danbury Street,London,,01/04/2022,01/04/2022,,,1,0,1,1,1,Comment Issued,30/07/2020,,,
HGY/2020/1650,Haringey,09/06/2020,Completed,All Other,Certificate of lawfulness for the conversion of 1x 3-bedroom flat into 1x studio flat and 1x 1-bedroom flat (Existing Use).,"Flat 3, 8, Church Lane, London, N8 7BU",,,,,,11/02/2022,,,2,1,1,1,1,Approved,04/08/2020,,,https://londonboroughofharingey.force.com/pr/s/planning-application/a0i8d000002GJlQAAW
DM2021/00416,London Borough of Sutton,10/03/2021,Completed,All Other,Conversion of two maisonettes to a single family dwellinghouse with internal alterations only.,6/6A Park Hill Carshalton SM5 3RU,,,,,31/03/2022,01/04/2022,,,1,2,-1,-1,-1,Approved,04/05/2021,,,
19/02934/FUL,Enfield,10/09/2019,Completed,All Other,"Conversion of single family dwellinghouse into 2x self-contained flats, comprising 1 x 2-bed and 1 x 3-bed involving two storey side and side/rear extensions and single storey rear extension with associated parking and refuse storage.",,2A,Oxford Gardens,,N21 2AP,01/04/2021,31/03/2022,,,2,1,1,1,1,Approved,06/11/2019,,,
20/04949/LE,Croydon,28/09/2020,Completed,All Other,Lawful Development Certificate (Section 191) Application for the continued use as 2 flats,,34,Lodge Road,,CR0 2PE,04/12/2021,01/06/2021,,,2,1,1,1,1,Approved,04/12/2020,,,
174480FUL,Ealing,06/09/2017,Completed,All Other,"Redevelopment of an existing dwellinghouse to accommodate four residential units incorporating two strorey side/rear extension with Juliet on first floor side elevation; alteration of roof from hip to gable end; rear roof etension and installation of two rooflights to front roofslope with associated cycle storage, refuse storage and one car parking space.",139,139,Dane Road,Southall,UB1 2EE,01/04/2020,02/08/2021,,,4,1,3,3,3,Approved,08/11/2017,,,https://pam.ealing.gov.uk/online-applications/PLAN/174480FUL;
19/01407/CEA,Enfield,15/04/2019,Completed,All Other,"Change of use from dwellinghouse (Use Class C3(a)) to dwellinghouse (Use Class C3(b)) supported living for up to 5 people receiving care, together with new rear facing ground floor window and ground floor side doorway.",,47,Boleyn Avenue,,EN1 4HR,01/04/2021,13/02/2022,,,1,1,0,0,0,Approved,10/06/2019,,,
19/AP/3534,London Borough of Southwark,26/08/2019,Completed,All Other,Conversion of two separate one-bedroom flats into one four bedroom family dwelling,,40,Chesterfield Grove,,SE22 8RW,,20/07/2021,,,1,2,-1,-1,-1,Approved,18/10/2019,,,
20/03638/FUL,London Borough of Croydon,13/08/2020,Completed,All Other,Convert existing dwelling (C3) into 6 bedroom HMO,,61,St Saviour's Road,,CR0 2XF,01/05/2021,31/03/2022,,,1,1,0,0,0,Approved,07/10/2020,,,
19/AP/5573,London Borough of Southwark,18/10/2019,Completed,All Other,"Demolition of the existing dwelling and its replacement with a building containing 9 flats (3 x 3 bed, 5 x 2 and 1 x 1 bed) accommodated within two buildings of traditional design.",83 Alleyn ParkLondonSouthwarkSE21 8AA,,,,,,01/04/2022,,,9,1,8,8,8,Approved,30/03/2021,,,
19/01537/FULL1,Bromley Custodian Code,02/04/2019,Completed,All Other,Demolition of Existing Vacant Day Centre and Erection of 2/3 Storey Building to Create 9 Self Contained Units Comprising 9x 2 Bed Apartments,,18,Bromley Common,,BR2 9PD,,09/04/2021,,,9,0,9,9,9,Approved,22/07/2019,,,
