LPA Number,Borough,Valid date,Status,Application type,Description,Site name,Site number,Street name,Locality,Postcode,Actual commencement date,Actual completion date,Total number of proposed residential units,Total number of existing residential units,Units Proposed,Units Lost,Net Units,Net units with commencement date,Net units with completion date,Decision,Decision date,Appeal decision,Appeal decision date,URL planning application
163494,Waltham Forest,,Completed,All Other,"Construction of extension above two storey back addition to provide additional 1 x 1 bedroom flat. - revised as nma see 170660 - approved on 23/3/17 - Non-material amendment to planning permission ref: 163494, dated: 20/12/16 to allow internal alteration to 2x2 bedroom flats, substituting Plan 556/2A with 556/2B",170a,170a,Hoe Street,Walthamstow,E17 4QH,22/06/2018,01/11/2018,,,2,1,1,1,1,Approved,20/12/2016,,,
141819,Waltham Forest,06/10/2014,Completed,All Other,,,135,,,,26/11/2018,21/02/2021,,,3,1,2,2,2,Approved,26/11/2018,,,
PP/13/06085,Kensington and Chelsea,,Completed,All Other,"Construction of single family residential villa over sub basement, basement, lower ground, ground and 2 upper levels accessed from Glebe Place; (Part variation to planning permission PP/12/03707 for extension and conversion of former Jamahiriya school site to create 7 residential dwellings including roof extension and excavation to form lower ground and subterranean levels. Location of plant and","Former Jamahiriya School site villa B, 36a","Former Jamahiriya School site villa B, 36a",Glebe Place,,SW3 5JP,01/02/2014,31/03/2019,,,1,1,0,0,0,Approved,13/12/2013,,,
17/3670/F,Greenwich,,Completed,All Other,"Retrospective consent is sought for the conversion of a property into two self-contained flats (1x1-bed, 1x3-bed) with proposed single storey extension and external staircase providing garden access from first floor.",12,12,Cantwell Road,Plumstead,SE18 3LW,27/11/2017,10/07/2018,,,2,1,1,1,1,Approved,19/07/2018,,,
17/3922/F,Greenwich,,Completed,All Other,"Conversion of a dwelling house into two flats. 1no. 1-bed 2-person flat, and 1no. 2-bed 4-person flat; installation of stairs in the front garden to provide access to the lower ground floor; cycle storage proposed to rear garden.",29,29,Saunders Road,Plumstead,SE18 1NT,13/08/2018,11/06/2019,,,2,1,1,1,1,Approved,20/07/2018,,,
17/3936/F,Greenwich,,Completed,All Other,Construction of a single storey rear extension to facilitate the conversion of the property into 2 x 2-bed self-contained flats with the provision of a new vehicular access off Delafield Road and associated cycle parking and refuse.,2,2,Swallowfield Road,Charlton,SE7 7NR,21/05/2018,13/02/2019,,,2,1,1,1,1,Approved,08/05/2018,,,
17/4044/CP,Greenwich,,Completed,All Other,Certificate of lawfulness (proposed) for the re-conversion of sub divided flats into single dwelling family house.,57A/B,57A/B,Coleraine Road,Blackheath,SE3 7PF,09/10/2018,14/06/2019,,,1,2,-1,-1,-1,Approved,19/03/2018,,,
18/0483/CE,Greenwich,,Completed,All Other,Use of the property as 2 separate flats,81,81,Wickham Lane,Plumstead,SE2 0XL,11/06/2018,11/06/2018,,,2,1,1,1,1,Approved,11/06/2018,,,
18/0800/CP,Greenwich,,Completed,All Other,Certificate of Lawfulness (Proposed) is sought for the removal of an internal wall to enable the amalgamation of flats 104 and 105 to create a single residential unit.,"104 & 105 Jubilee Court, 20","104 & 105 Jubilee Court, 20",Victoria Parade,Greenwich,SE10 9FJ,05/03/2018,23/10/2018,,,1,2,-1,-1,-1,Approved,01/05/2018,,,
18/1755/F,Greenwich,,Completed,All Other,Conversion of first floor from 1 x 3-bed residential unit into 2 x 1-bed residential units.,18,18,Haddo Street,Greenwich,SE10 9RN,07/09/2018,01/11/2018,,,2,1,1,1,1,Approved,18/07/2018,,,
14/2778/F,Greenwich,,Completed,All Other,"Demolition of existing building and construction of a 4-storey block comprising 4x1-bed, 4x2-bed and 4x3-bed flats. Previously approved permission dated 22/12/10 Ref: 10/2518/F.",76,76,Eltham Road,Eltham,SE12 8UE,28/10/2016,08/10/2018,,,12,8,4,4,4,Approved,16/12/2014,,,
14/3682/F,Greenwich,,Completed,All Other,Demolition of the existing building and construction of a new 2-storey dwelling over basement/lower ground floor.,The Little Coach House,The Little Coach House,Heathway,Blackheath,SE3 7AN,02/11/2016,22/06/2018,,,1,1,0,0,0,Approved,28/09/2015,,,
170317,Waltham Forest,,Commenced,All Other,"First floor rear extension to form one bedroom self-contained flat, and the installation of windows to side and rear elevations of the ground floor.",32,32,High Street,Walthamstow,E17 7LD,19/03/2019,,,,1,1,0,0,-1,Approved,30/11/2017,,,
173869,Waltham Forest,,Commenced,All Other,Construction of single storey partial front extension and installation of door at ground floor front elevation in association with conversion of single dwelling house to 2x3 bedroom houses.,43,43,Alexandra Road,Walthamstow,E17 8DU,06/05/2018,,,,2,1,1,1,-1,Approved,23/03/2018,,,
17/01779/FUL,Barking and Dagenham,,Completed,All Other,"Erection of two storey side extension, part single/part two storey rear extension, front porch and loft conversion including construction of rear dormer window and installation of front rooflights to provide one 2-bedroom flat and one 3-bedroom flat.",37 & 37A,37 & 37A,Boulton Road,Dagenham,RM8 3DD,19/03/2018,29/03/2019,,,2,2,0,0,0,Approved,22/12/2017,,,
18/00439/FUL,Barking and Dagenham,,Completed,All Other,"Erection of part single/ part two storey rear extension in connection with conversion of property into one 3 bedroom flat, and one 1 bedroom flat.",37,37,Whalebone Lane South,Dagenham,RM8 1AH,15/08/2018,15/12/2018,,,2,1,1,1,1,Approved,17/05/2018,,,
18/00839/CLU_E,Barking and Dagenham,,Completed,All Other,Application for a certificate of lawfulness for an existing use: Conversion of single dwelling house to two flats.,14,14,Porters Avenue,Dagenham,RM8 2AQ,30/11/2018,30/11/2018,,,2,1,1,1,1,Approved,30/11/2018,,,
16/01340/FUL,Barking and Dagenham,,Completed,All Other,Change of use of the existing building to two 3 bedroom houses and alterations to the fenestration on the rear elevation.,79,79,Fanshawe Avenue,Barking,IG11 8RF,04/04/2017,29/03/2019,,,2,1,1,1,1,Approved,21/10/2016,,,
16/01402/FUL,Barking and Dagenham,,Completed,All Other,Erection of two-storey side and rear extension and roof alterations including construction of rear dormer window in connection with conversion of upper floors into 2 one-bedroom flats and one studio flat and extension of shop (Use Class A1).,223,223,Reede Road,Dagenham,RM10 8EH,04/09/2017,29/03/2019,,,3,1,2,2,2,Approved,16/11/2016,,,
PP/15/06652,Kensington and Chelsea,,Completed,All Other,Remodelling of rear extension at lower and raised ground floor level including further extension at raised ground floor level creation of roof terrace at rear first floor level adaptation of two windows on rear elevation conversion of property from three flats to two self-contained maisonettes,134,134,Kensington Park Road,,W11 2EP,31/03/2017,31/03/2019,,,2,3,-1,-1,-1,Approved,31/12/2015,,,
PP/15/06740,Kensington and Chelsea,,Completed,All Other,Partial demolition and reconstruction at rear of 170 King's Road to provide open walkway; erection of closet wing to rear of 168 King's Road. Change of use of part first floor of 170 King's Road from retail to residential and internal alterations to create an additional residential unit. External works to the facades including the creation of external terrace at first floor level to 168 King's Roa,168-170,168-170,King's Road,,SW3 4UP,31/03/2018,31/03/2019,,,3,2,1,1,1,Approved,23/12/2015,,,
18/01442/CLU_E,Barking and Dagenham,,Completed,All Other,Application for a certificate of lawfulness for an existing use: Conversion of single dwelling house to three flats.,4,4,East Road,Chadwell Heath,RM6 6XJ,22/10/2018,22/10/2018,,,3,1,2,2,2,Approved,22/10/2018,,,
18/00301/FUL,Barking and Dagenham,,Completed,All Other,Erection of two storey side extension and single storey rear extension in connection with the conversion of dwelling into 2 x one bedroom flats.,264,264,Rugby Road,Dagenham,RM9 4AS,01/03/2019,11/06/2019,,,2,1,1,1,1,Approved,18/04/2018,,,
18/00516/FUL,Barking and Dagenham,,Completed,All Other,"Conversion of dwelling into 1 two bedroom flat and 1 one bedroom flat, including erection of two storey side extension and re-positioning of front door.",406,406,Heathway,Dagenham,RM10 8NS,01/01/2019,29/05/2019,,,2,1,1,1,1,Approved,09/11/2018,,,
17/00507/FUL,Barking and Dagenham,,Completed,All Other,Conversion of house into one 2 bedroom and one 3 bedroom self-contained flats.,31,31,Aldersley Gardens,Barking,IG11 9UG,05/04/2018,29/03/2019,,,2,1,1,1,1,Approved,04/04/2018,,,
160710,Waltham Forest,,Completed,All Other,"Loft conversion with rear dormer window and two rooflights at front, along with the raising of the building height and the erection of a two storey rear extension to provide two self-contained flats on upper floors (1 x 3 bed, 1 x 1 bed). Conversion of tw",141-143,141-143,Cann Hall Road,Leytonstone,E11 3NJ,15/12/2016,04/02/2019,,,3,1,2,2,2,Approved,11/11/2016,,,
161434,Waltham Forest,,Completed,All Other,"Rear roof extension with two front rooflights to the front, part single storey, part two storey rear extenion and conversion of upper floors into two self-contained flats (1 x 2 bed, 1 x 1 bed). (Ammended Description).",337a,337a,Lea Bridge Road,Leyton,E10 7LA,18/02/2019,18/05/2019,,,2,1,1,1,1,Approved,19/10/2016,,,
152903,Waltham Forest,,Completed,All Other,"Rear extension at basement, ground, first and second floor level with two dormers in rear roof slope. Conversion of property from 4 x 1 bed self contained flats to 2 x 2 bed and 2 x 1 bed self contained flats. Provision of cycle store and bin store at bas",318-320,318-320,Hoe Street,Walthamstow,E17 9PX,08/03/2016,21/08/2018,,,4,4,0,0,0,Approved,02/12/2015,,,
163166,Waltham Forest,,Completed,All Other,"Demolition of existing building and construction of 17 residential units (12 x 2 bedroom and 5 x 3 bedroom flats) within a part 4 & 5 storey building, provision of two disabled car parking spaces and creation of cycle and refuse/recycling storages.",275,275,Wood Street,Walthamstow,E17 3NR,10/02/2017,24/09/2018,,,17,8,9,9,9,Approved,10/02/2017,,,
153423,Waltham Forest,,Completed,All Other,Demolition of first floor and erection of two storeys above shop to create four x 1 bed and 2x2 bed self contained flats. Erection of single storey rear extension to shops on ground floor. Provision of bin store and cycle storage area at ground floor leve,12-18,12-18,Old Church Road,Chingford,E4 8DD,26/07/2017,12/01/2019,,,6,1,5,5,5,Approved,13/01/2017,,,
173042,Waltham Forest,,Completed,All Other,Construction of third floor to create 2 x 1 bedroom flat.,46,46,Stainforth Road,Walthamstow,E17 9RD,16/12/2014,12/11/2018,,,11,9,2,2,2,Approved,08/12/2017,,,
P/2885/18,Harrow,,Completed,All Other,Conversion of dwellinghouse into two flats; front porch; external alterations; amenity space; refuse and cycle storage,226,226,Pinner Road,Harrow,HA1 4JU,13/09/2018,25/03/2019,,,2,1,1,1,1,Approved,31/08/2018,,,
P/3467/18,Harrow,,Completed,All Other,"Conversion of single dwelling to two flats (1 x 1 bed & 1 studio); parking, bin/cycle storage",10,10,Eastcote Road,Harrow,HA2 8LG,18/03/2019,16/12/2019,,,2,1,1,1,1,Approved,12/10/2018,,,
P/3471/18,Harrow,,Completed,All Other,Conversion of dwelling into two flats (2x2 bedroom); installation of front access ramp,1A,1A,High Worple,Harrow,HA2 9SJ,20/11/2018,31/03/2020,,,2,1,1,1,1,Approved,20/11/2018,,,
P/3489/16,Harrow,,Completed,All Other,"Redevelopment to provide four storey building comprising 6 flats; flexible commercial use (A1, A2 & A3) on ground floor; bin/cycle storage",322,322,Station Road,Harrow,HA1 2DX,06/03/2017,01/10/2018,,,6,1,5,5,5,Approved,21/10/2016,,,
P/3503/16,Harrow,,Completed,All Other,First floor rear extension; creation of second floor with two front dormers to provide a total of three flats; external staircase and handrail,312 - 314,312 - 314,Uxbridge Road,Hatch End,HA5 4HR,26/06/2017,09/04/2018,,,3,1,2,2,2,Approved,27/10/2016,,,
P/4545/18,Harrow,,Completed,All Other,Single and two storey side extension incorporating additional flat (1 x 1 bed); additional rear dormer; external alterations,41,41,Somerset Road,Harrow,HA1 4NF,05/12/2018,15/08/2019,,,3,2,1,1,1,Approved,05/12/2018,,,
P/4574/17,Harrow,,Completed,All Other,Conversion of dwelling into two flats; bin and cycle stores (plus loft conversion),25,25,Cumberland Road,Harrow,HA1 4PJ,09/02/2018,25/02/2019,,,2,1,1,1,1,Approved,09/02/2018,,,
P/3310/18,Harrow,,Completed,All Other,Conversion of single dwelling to a pair of semi-detached dwellings; conversion of garage to room with installation of window to front; external alterations; new vehicle and pedestrian access; parking; landscaping; bin storage,33,33,Weald Lane,Harrow,HA3 5HE,18/09/2018,07/06/2019,,,2,1,1,1,1,Approved,18/09/2018,,,
P/3372/17,Harrow,,Completed,All Other,Conversion of dwellinghouse to three flats,19,19,Imperial Drive,North Harrow,HA2 7DG,29/08/2018,11/04/2019,,,3,1,2,2,2,Approved,03/10/2017,,,
P/3386/17,Harrow,,Completed,All Other,Conversion of dwelling into two flats; single and two storey rear extension; alterations to roof to raise ridge height; dormer to each side roofslope; front porch; external alterations; bin and cycle stores,12,12,Cannon Lane,Pinner,HA5 1HL,23/02/2018,01/04/2019,,,2,1,1,1,1,Approved,22/11/2017,,,
P/3394/18,Harrow,,Completed,All Other,Conversion of dwelling to two flats (2 x 1bed); parking; separate amenity space; bin/cycle storage,32,32,Drake Road,Harrow,HA2 9EA,27/11/2018,27/04/2020,,,2,1,1,1,1,Approved,20/09/2018,,,
P/3395/17,Harrow,,Completed,All Other,Conversion of dwelling into two flats; single and two storey side extension; conversion of garage to habitable room; external alterations; bin and cycle stores,1,1,Lorraine Park,Harrow,HA3 6BX,28/02/2018,16/11/2018,,,2,1,1,1,1,Approved,28/09/2017,,,
P/3419/18,Harrow,,Completed,All Other,Alterations including hip to gable roof extension; rear dormer extension with a single front rooflight and single storey rear extension to facilitate the conversion of dwelling into two flats (2 X 2 bedroom); bin and cycle stores,36,36,Vaughan Road,West Harrow,HA1 4EE,18/11/2018,20/06/2019,,,2,1,1,1,1,Approved,24/10/2018,,,
P/4087/17,Harrow,,Completed,All Other,"Conversion of dwellinghouse to two flats, single and two storey side to rear extension incorporating front porch, parking, bin/cycle storage (demolition of front porch, attached garage and side to rear extension)",27,27,Eastcote Lane,Harrow,HA2 8DE,21/05/2018,07/03/2019,,,2,1,1,1,1,Approved,23/10/2017,,,
HGY/2017/1541,Haringey,,Commenced,All Other,"Erection of part ground, first and second floor rear extensions; enlargement of the existing basement and lightwells; conversion from 2 x self-contained flats to a single family dwelling house; and restoration of the front facade and garden walls",2,2,Cranbourne Road,,N10 2BT,20/03/2019,,,,1,2,-1,-1,-2,Approved,13/10/2017,,,
P/5351/16,Harrow,,Completed,All Other,"Change of use from single dwellinghouse (Class C3) to house in multiple occupation (HMO) (C4) for a maximum of 6 persons, with modifications to first and second floors.",31,31,Tudor Road,Harrow,HA3 5PQ,01/07/2017,04/06/2018,,,1,1,0,0,0,Approved,18/01/2017,,,
P/5374/17,Harrow,,Completed,All Other,Conversion of dwelling into two flats; bin store,42,42,Tillotson Road,Harrow Weald,HA3 6PS,24/01/2018,29/06/2018,,,2,1,1,1,1,Approved,24/01/2018,,,
P/5459/16,Harrow,,Completed,All Other,Conversion of dwellinghouse into two flats; Single and two storey side to rear extension; single storey rear extension; New additional vehicle crossover; Parking and associated landscaping; Refuse storage (Demolition of rear conservatory and detached garage),26,26,Charlton Road,Harrow,HA3 9HN,05/02/2018,08/02/2019,,,2,1,1,1,1,Approved,18/01/2017,,,
P/5524/17,Harrow,,Completed,All Other,Redevelopment to provide a three storey building for nine flats; new pedestrian and vehicle access from Walpole Close; parking; landscaping; bin storage,18,18,The Avenue,Hatch End,HA5 4ER,24/04/2018,18/07/2019,,,9,1,8,8,8,Approved,23/02/2018,,,
P/5529/17,Harrow,,Completed,All Other,Conversion of single dwelling to four flats; single storey rear extension; parking; separate,10,10,Kenton Road,Harrow,HA1 2BW,22/08/2018,22/11/2018,,,4,1,3,3,3,Approved,22/08/2018,,,
P/5669/17,Harrow,,Completed,All Other,Conversion of dwelling to two flats; single storey rear extension; separate amenity space; bin/cycle storage; external alterations,51,51,St Kildas Road,Harrow,HA1 1QD,03/07/2018,31/03/2020,,,2,1,1,1,1,Approved,16/02/2018,,,
P/5765/17,Harrow,,Completed,All Other,"Conversion of dwellinghouse to two flats, bin store, external alterations",68,68,Vaughan Road,West Harrow,HA1 4ED,12/03/2018,08/08/2018,,,2,1,1,1,1,Approved,06/03/2018,,,
P/5807/17,Harrow,,Completed,All Other,Conversion of dwelling to two flats; s/s front extension with porch; two storey side to rear extension and s/s rear extension; rear dormer; two rooflights in front roofslope; window in side elevation; access ramps to front and rear entrances; etc,127,127,Wemborough Road,Stanmore,HA7 2ED,01/12/2018,17/02/2020,,,2,1,1,1,1,Approved,13/03/2018,,,
